"Unique_Patient_Identifier","BRAF_V600E_ENSP00000288602","EGFR_L858R_ENSP00000275493","KRAS_G12C_ENSP00000256078","KRAS_G12D_ENSP00000256078"
"GENIE-DFCI-002262-3634",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002286-5148",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002296-3215",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002307-6563",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002327-2915",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002329-11322",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002375-2418",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002401-2968",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002417-9796",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002419-3915",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002422-3150",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002450-10682",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002451-1601",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002465-3182",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002520-3614",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002533-2926",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002551-9310",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002578-945",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002597-2440",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002605-2573",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002610-5672",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002615-10320",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002622-9020",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002623-5620",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002671-7466",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002673-5674",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002736-11025",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002744-5379",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002765-3573",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002791-10030",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002796-5625",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002801-3620",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002804-3039",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002820-8523",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002855-6277",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002865-8769",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002873-2485",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002896-1469769",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002986-1396",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-002999-3561",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003004-2624",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003033-6547",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003050-8254",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003057-236",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003093-4264",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003118-7721",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003188-6213",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003193-919",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003222-7607",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003255-5140",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003287-5832",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003305-2018",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003336-1226",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003343-2357",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003407-2782",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003422-3072",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003425-8993",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003481-8188",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003482-10409",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003487-4240",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003490-5298",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003496-1302",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003502-3311",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003530-10445",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003531-2702",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003551-6941",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003559-5190",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003575-535",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003579-11091",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003583-5841",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003589-10463",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003613-3490",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003663-3240",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003677-3170357",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003682-3030",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003689-6683",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003691-8654",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003696-34",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003728-1594",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003730-10082",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003753-1874",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003755-9052",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003756-8315",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003760-3408",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003761-1969",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003762-3660",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003771-11207",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003777-641",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003820-60",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003835-1463",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003839-2795",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003855-2894",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003865-9580",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003879-3793",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003908-826",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003912-251",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003924-1144",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003959-3427",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003963-360",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003984-2327",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-003989-213",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004049-706",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004061-467",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004098-661",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004107-441",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004120-496",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004180-561",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004219-3152",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004221-11102",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004233-8298",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004249-1899",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004262-8000",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004263-61",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004267-7268",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004274-6476",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004315-5317",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004325-4425",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004335-2084",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004358-1305",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004401-5",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004415-12",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004418-3246",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004424-419",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004431-1092",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004433-10",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004465-13",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004480-11772",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004481-8918",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004491-17",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004495-14",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004508-3012",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004565-2471",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004567-11681",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004620-1058",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004621-3737",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004632-1479",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004643-1118",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004647-1001",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004693-6015",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004739-4329",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004764-2028",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004791-1431",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004823-1929",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004839-3896",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004864-1664",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004874-1834",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004877-1940",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004899-1870",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004911-1881",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004938-1743",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004945-3158",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-004988-796",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005002-638",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005082-1238",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005096-11238",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005151-5121",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005176-1219",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005179-1150",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005231-824",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005245-1067",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005272-1293",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005308-1000",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005322-1331",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005345-887",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005360-2361",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005402-2372",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005417-5762",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005468-2252",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005470-2371",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005501-9415",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005537-2816",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005547-2946",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005601-3270",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005629-3119",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005637-5414",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005647-3115",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005656-3298",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005670-2802",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005673-2298",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005674-3011",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005691-3266",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005692-3040",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005699-3103034",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005708-3272",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005709-3286",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005717-3853",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005722-3836",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005762-2925",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005776-3195",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005792-3281",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005818-1450",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005835-1482",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005843-1704",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005845-4400",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005862-2664",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005882-1742",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005931-1493",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005948-2725",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005954-1547",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005955-5138",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-005998-1632",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006027-2540",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006029-2710",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006030-1530",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006078-2480",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006082-2674",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006083-2675",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006088-7021",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006106-2944",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006134-2706",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006157-4853",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006190-2148",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006197-3621",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006211-3568",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006226-4319",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006252-5513",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006262-3617",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006263-3792",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006264-3714",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006268-3744",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006320-3618",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006321-4529",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006336-3605",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006356-3596",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006377-3386",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006397-3398",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006402-3373",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
"GENIE-DFCI-006436-3550",4.34882347244385e-07,8.53097513448983e-07,2.91803541736909e-06,7.08245451974128e-07
